protocol_version,seed,N,detector,calibration_method,calibration_request,calibration_size,threshold,threshold_min,threshold_max,threshold_rank,finite_sample_alpha_supported,trimmed_count,recall,false_positive_rate,empirical_coverage,success,episode_1710_present,episode_1710_score,episode_1710_determines_any_threshold,episode_1710_threshold_fraction,episode_1710_neighbor_fraction,retained_features
calibration-tail-robustness-v1.0.0,15,50,TargetOnly,FINITE_SAMPLE,all,119,42.322895717,42.322895717,42.322895717,119,True,0,1,0.04,0.96,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,15,50,TargetOnly,CONTEXT_CONDITIONAL,all,119,42.322895717,37.7529973512,42.322895717,100,True,0,1,0.04,0.96,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,15,50,TargetOnly,TRIMMED_SENSITIVITY,all,119,37.7529973512,37.7529973512,37.7529973512,118,True,1,1,0.05,0.95,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,15,50,RACE,MAX_SCORE,100,100,33.2002004596,33.2002004596,33.2002004596,100,False,0,0.941721854305,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,15,50,RACE,FINITE_SAMPLE,100,100,33.2002004596,33.2002004596,33.2002004596,100,True,0,0.941721854305,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,15,50,RACE,CONTEXT_CONDITIONAL,100,100,33.2002004596,33.2002004596,33.2002004596,100,True,0,0.941721854305,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,15,50,RACE,TRIMMED_SENSITIVITY,100,100,29.7706490547,29.7706490547,29.7706490547,99,True,1,0.997350993377,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,15,50,RACE,MAX_SCORE,all,119,33.2002004596,33.2002004596,33.2002004596,119,False,0,0.941721854305,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,15,50,RACE,FINITE_SAMPLE,all,119,33.2002004596,33.2002004596,33.2002004596,119,True,0,0.941721854305,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,15,50,RACE,CONTEXT_CONDITIONAL,all,119,33.2002004596,29.7706490547,33.2002004596,100,True,0,0.941721854305,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,15,50,RACE,TRIMMED_SENSITIVITY,all,119,29.7706490547,29.7706490547,29.7706490547,118,True,1,0.997350993377,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,15,100,TargetOnly,MAX_SCORE,100,100,39.4221977481,39.4221977481,39.4221977481,100,False,0,1,0.04,0.96,False,False,,False,0,0,535
calibration-tail-robustness-v1.0.0,15,100,TargetOnly,FINITE_SAMPLE,100,100,39.4221977481,39.4221977481,39.4221977481,100,True,0,1,0.04,0.96,False,False,,False,0,0,535
calibration-tail-robustness-v1.0.0,15,100,TargetOnly,CONTEXT_CONDITIONAL,100,100,39.4221977481,39.4221977481,39.4221977481,100,True,0,1,0.04,0.96,False,False,,False,0,0,535
calibration-tail-robustness-v1.0.0,15,100,TargetOnly,TRIMMED_SENSITIVITY,100,100,39.019212848,39.019212848,39.019212848,99,True,1,1,0.05,0.95,False,False,,False,0,0,535
calibration-tail-robustness-v1.0.0,15,100,TargetOnly,MAX_SCORE,all,119,39.4221977481,39.4221977481,39.4221977481,119,False,0,1,0.04,0.96,False,False,,False,0,0,535
calibration-tail-robustness-v1.0.0,15,100,TargetOnly,FINITE_SAMPLE,all,119,39.4221977481,39.4221977481,39.4221977481,119,True,0,1,0.04,0.96,False,False,,False,0,0,535
calibration-tail-robustness-v1.0.0,15,100,TargetOnly,CONTEXT_CONDITIONAL,all,119,39.4221977481,39.019212848,39.4221977481,100,True,0,1,0.04,0.96,False,False,,False,0,0,535
calibration-tail-robustness-v1.0.0,15,100,TargetOnly,TRIMMED_SENSITIVITY,all,119,39.019212848,39.019212848,39.019212848,118,True,1,1,0.05,0.95,False,False,,False,0,0,535
calibration-tail-robustness-v1.0.0,15,100,RACE,MAX_SCORE,100,100,35.466419848,35.466419848,35.466419848,100,False,0,0.962913907285,0.01,0.99,True,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,15,100,RACE,FINITE_SAMPLE,100,100,35.466419848,35.466419848,35.466419848,100,True,0,0.962913907285,0.01,0.99,True,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,15,100,RACE,CONTEXT_CONDITIONAL,100,100,35.466419848,35.466419848,35.466419848,100,True,0,0.962913907285,0.01,0.99,True,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,15,100,RACE,TRIMMED_SENSITIVITY,100,100,32.394452514,32.394452514,32.394452514,99,True,1,0.997350993377,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,15,100,RACE,MAX_SCORE,all,119,35.466419848,35.466419848,35.466419848,119,False,0,0.962913907285,0.01,0.99,True,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,15,100,RACE,FINITE_SAMPLE,all,119,35.466419848,35.466419848,35.466419848,119,True,0,0.962913907285,0.01,0.99,True,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,15,100,RACE,CONTEXT_CONDITIONAL,all,119,35.466419848,32.394452514,35.466419848,100,True,0,0.962913907285,0.01,0.99,True,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,15,100,RACE,TRIMMED_SENSITIVITY,all,119,32.394452514,32.394452514,32.394452514,118,True,1,0.997350993377,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,10,TargetOnly,MAX_SCORE,100,100,105.316502393,105.316502393,105.316502393,100,False,0,1,0.01,0.99,True,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,16,10,TargetOnly,FINITE_SAMPLE,100,100,105.316502393,105.316502393,105.316502393,100,True,0,1,0.01,0.99,True,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,16,10,TargetOnly,CONTEXT_CONDITIONAL,100,100,105.316502393,105.316502393,105.316502393,100,True,0,1,0.01,0.99,True,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,16,10,TargetOnly,TRIMMED_SENSITIVITY,100,100,56.9700367138,56.9700367138,56.9700367138,99,True,1,1,0.02,0.98,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,16,10,TargetOnly,MAX_SCORE,all,119,105.316502393,105.316502393,105.316502393,119,False,0,1,0.01,0.99,True,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,16,10,TargetOnly,FINITE_SAMPLE,all,119,105.316502393,105.316502393,105.316502393,119,True,0,1,0.01,0.99,True,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,16,10,TargetOnly,CONTEXT_CONDITIONAL,all,119,50.9675842111,45.7428196546,105.316502393,100,True,0,1,0.01,0.99,True,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,16,10,TargetOnly,TRIMMED_SENSITIVITY,all,119,56.9700367138,56.9700367138,56.9700367138,118,True,1,1,0.02,0.98,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,16,10,RACE,MAX_SCORE,100,100,56.5806071382,56.5806071382,56.5806071382,100,False,0,0.458278145695,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,10,RACE,FINITE_SAMPLE,100,100,56.5806071382,56.5806071382,56.5806071382,100,True,0,0.458278145695,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,10,RACE,CONTEXT_CONDITIONAL,100,100,56.5806071382,56.5806071382,56.5806071382,100,True,0,0.458278145695,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,10,RACE,TRIMMED_SENSITIVITY,100,100,39.4825036783,39.4825036783,39.4825036783,99,True,1,0.692715231788,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,10,RACE,MAX_SCORE,all,119,56.5806071382,56.5806071382,56.5806071382,119,False,0,0.458278145695,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,10,RACE,FINITE_SAMPLE,all,119,56.5806071382,56.5806071382,56.5806071382,119,True,0,0.458278145695,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,10,RACE,CONTEXT_CONDITIONAL,all,119,56.5806071382,39.4825036783,56.5806071382,100,True,0,0.458278145695,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,10,RACE,TRIMMED_SENSITIVITY,all,119,39.4825036783,39.4825036783,39.4825036783,118,True,1,0.692715231788,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,25,TargetOnly,MAX_SCORE,100,100,104.290561292,104.290561292,104.290561292,100,False,0,1,0.01,0.99,True,False,,False,0,0,533
calibration-tail-robustness-v1.0.0,16,25,TargetOnly,FINITE_SAMPLE,100,100,104.290561292,104.290561292,104.290561292,100,True,0,1,0.01,0.99,True,False,,False,0,0,533
calibration-tail-robustness-v1.0.0,16,25,TargetOnly,CONTEXT_CONDITIONAL,100,100,104.290561292,104.290561292,104.290561292,100,True,0,1,0.01,0.99,True,False,,False,0,0,533
calibration-tail-robustness-v1.0.0,16,25,TargetOnly,TRIMMED_SENSITIVITY,100,100,43.4989214071,43.4989214071,43.4989214071,99,True,1,1,0.04,0.96,False,False,,False,0,0,533
calibration-tail-robustness-v1.0.0,16,25,TargetOnly,MAX_SCORE,all,119,104.290561292,104.290561292,104.290561292,119,False,0,1,0.01,0.99,True,False,,False,0,0,533
calibration-tail-robustness-v1.0.0,16,25,TargetOnly,FINITE_SAMPLE,all,119,104.290561292,104.290561292,104.290561292,119,True,0,1,0.01,0.99,True,False,,False,0,0,533
calibration-tail-robustness-v1.0.0,16,25,TargetOnly,CONTEXT_CONDITIONAL,all,119,51.0731632323,43.2337840186,104.290561292,100,True,0,1,0.01,0.99,True,False,,False,0,0,533
calibration-tail-robustness-v1.0.0,16,25,TargetOnly,TRIMMED_SENSITIVITY,all,119,51.0731632323,51.0731632323,51.0731632323,118,True,1,1,0.02,0.98,False,False,,False,0,0,533
calibration-tail-robustness-v1.0.0,16,25,RACE,MAX_SCORE,100,100,30.2172593657,30.2172593657,30.2172593657,100,False,0,0.937748344371,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,25,RACE,FINITE_SAMPLE,100,100,30.2172593657,30.2172593657,30.2172593657,100,True,0,0.937748344371,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,25,RACE,CONTEXT_CONDITIONAL,100,100,30.2172593657,30.2172593657,30.2172593657,100,True,0,0.937748344371,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,25,RACE,TRIMMED_SENSITIVITY,100,100,30.17917975,30.17917975,30.17917975,99,True,1,0.939072847682,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,25,RACE,MAX_SCORE,all,119,30.2172593657,30.2172593657,30.2172593657,119,False,0,0.937748344371,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,25,RACE,FINITE_SAMPLE,all,119,30.2172593657,30.2172593657,30.2172593657,119,True,0,0.937748344371,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,25,RACE,CONTEXT_CONDITIONAL,all,119,30.2172593657,26.4218233832,30.2172593657,100,True,0,0.937748344371,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,25,RACE,TRIMMED_SENSITIVITY,all,119,30.17917975,30.17917975,30.17917975,118,True,1,0.939072847682,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,50,TargetOnly,MAX_SCORE,100,100,115.935070282,115.935070282,115.935070282,100,False,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,16,50,TargetOnly,FINITE_SAMPLE,100,100,115.935070282,115.935070282,115.935070282,100,True,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,16,50,TargetOnly,CONTEXT_CONDITIONAL,100,100,115.935070282,115.935070282,115.935070282,100,True,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,16,50,TargetOnly,TRIMMED_SENSITIVITY,100,100,38.3588831403,38.3588831403,38.3588831403,99,True,1,1,0.02,0.98,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,16,50,TargetOnly,MAX_SCORE,all,119,115.935070282,115.935070282,115.935070282,119,False,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,16,50,TargetOnly,FINITE_SAMPLE,all,119,115.935070282,115.935070282,115.935070282,119,True,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,16,50,TargetOnly,CONTEXT_CONDITIONAL,all,119,38.3588831403,34.1585926234,115.935070282,100,True,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,16,50,TargetOnly,TRIMMED_SENSITIVITY,all,119,38.3588831403,38.3588831403,38.3588831403,118,True,1,1,0.02,0.98,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,16,50,RACE,MAX_SCORE,100,100,30.8851897097,30.8851897097,30.8851897097,100,False,0,0.970860927152,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,50,RACE,FINITE_SAMPLE,100,100,30.8851897097,30.8851897097,30.8851897097,100,True,0,0.970860927152,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,50,RACE,CONTEXT_CONDITIONAL,100,100,30.8851897097,30.8851897097,30.8851897097,100,True,0,0.970860927152,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,50,RACE,TRIMMED_SENSITIVITY,100,100,30.5881062208,30.5881062208,30.5881062208,99,True,1,0.981456953642,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,50,RACE,MAX_SCORE,all,119,30.8851897097,30.8851897097,30.8851897097,119,False,0,0.970860927152,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,50,RACE,FINITE_SAMPLE,all,119,30.8851897097,30.8851897097,30.8851897097,119,True,0,0.970860927152,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,50,RACE,CONTEXT_CONDITIONAL,all,119,30.5881062208,24.8682551223,30.8851897097,100,True,0,0.981456953642,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,50,RACE,TRIMMED_SENSITIVITY,all,119,30.5881062208,30.5881062208,30.5881062208,118,True,1,0.981456953642,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,100,TargetOnly,MAX_SCORE,100,100,129.098122274,129.098122274,129.098122274,100,False,0,1,0.01,0.99,True,False,,False,0,0,535
calibration-tail-robustness-v1.0.0,16,100,TargetOnly,FINITE_SAMPLE,100,100,129.098122274,129.098122274,129.098122274,100,True,0,1,0.01,0.99,True,False,,False,0,0,535
calibration-tail-robustness-v1.0.0,16,100,TargetOnly,CONTEXT_CONDITIONAL,100,100,129.098122274,129.098122274,129.098122274,100,True,0,1,0.01,0.99,True,False,,False,0,0,535
calibration-tail-robustness-v1.0.0,16,100,TargetOnly,TRIMMED_SENSITIVITY,100,100,41.2216343351,41.2216343351,41.2216343351,99,True,1,1,0.02,0.98,False,False,,False,0,0,535
calibration-tail-robustness-v1.0.0,16,100,TargetOnly,MAX_SCORE,all,119,129.098122274,129.098122274,129.098122274,119,False,0,1,0.01,0.99,True,False,,False,0,0,535
calibration-tail-robustness-v1.0.0,16,100,TargetOnly,FINITE_SAMPLE,all,119,129.098122274,129.098122274,129.098122274,119,True,0,1,0.01,0.99,True,False,,False,0,0,535
calibration-tail-robustness-v1.0.0,16,100,TargetOnly,CONTEXT_CONDITIONAL,all,119,41.2216343351,38.1739330372,129.098122274,100,True,0,1,0.02,0.98,False,False,,False,0,0,535
calibration-tail-robustness-v1.0.0,16,100,TargetOnly,TRIMMED_SENSITIVITY,all,119,41.2216343351,41.2216343351,41.2216343351,118,True,1,1,0.02,0.98,False,False,,False,0,0,535
calibration-tail-robustness-v1.0.0,16,100,RACE,MAX_SCORE,100,100,33.8465175195,33.8465175195,33.8465175195,100,False,0,0.992052980132,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,100,RACE,FINITE_SAMPLE,100,100,33.8465175195,33.8465175195,33.8465175195,100,True,0,0.992052980132,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,100,RACE,CONTEXT_CONDITIONAL,100,100,33.8465175195,33.8465175195,33.8465175195,100,True,0,0.992052980132,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,100,RACE,TRIMMED_SENSITIVITY,100,100,33.1355962522,33.1355962522,33.1355962522,99,True,1,0.994701986755,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,100,RACE,MAX_SCORE,all,119,33.8465175195,33.8465175195,33.8465175195,119,False,0,0.992052980132,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,100,RACE,FINITE_SAMPLE,all,119,33.8465175195,33.8465175195,33.8465175195,119,True,0,0.992052980132,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,100,RACE,CONTEXT_CONDITIONAL,all,119,33.1355962522,26.1557809967,33.8465175195,100,True,0,0.994701986755,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,16,100,RACE,TRIMMED_SENSITIVITY,all,119,33.1355962522,33.1355962522,33.1355962522,118,True,1,0.994701986755,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,10,TargetOnly,MAX_SCORE,100,100,38.859464217,38.859464217,38.859464217,100,False,0,1,0.03,0.97,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,17,10,TargetOnly,FINITE_SAMPLE,100,100,38.859464217,38.859464217,38.859464217,100,True,0,1,0.03,0.97,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,17,10,TargetOnly,CONTEXT_CONDITIONAL,100,100,38.859464217,38.859464217,38.859464217,100,True,0,1,0.03,0.97,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,17,10,TargetOnly,TRIMMED_SENSITIVITY,100,100,37.7909385863,37.7909385863,37.7909385863,99,True,1,1,0.03,0.97,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,17,10,TargetOnly,MAX_SCORE,all,119,38.859464217,38.859464217,38.859464217,119,False,0,1,0.03,0.97,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,17,10,TargetOnly,FINITE_SAMPLE,all,119,38.859464217,38.859464217,38.859464217,119,True,0,1,0.03,0.97,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,17,10,TargetOnly,CONTEXT_CONDITIONAL,all,119,38.859464217,37.0414416505,38.859464217,100,True,0,1,0.03,0.97,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,17,10,TargetOnly,TRIMMED_SENSITIVITY,all,119,37.7909385863,37.7909385863,37.7909385863,118,True,1,1,0.03,0.97,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,17,10,RACE,MAX_SCORE,100,100,56.9726066122,56.9726066122,56.9726066122,100,False,0,0.434437086093,0,1,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,10,RACE,FINITE_SAMPLE,100,100,56.9726066122,56.9726066122,56.9726066122,100,True,0,0.434437086093,0,1,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,10,RACE,CONTEXT_CONDITIONAL,100,100,56.9726066122,56.9726066122,56.9726066122,100,True,0,0.434437086093,0,1,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,10,RACE,TRIMMED_SENSITIVITY,100,100,40.0723813205,40.0723813205,40.0723813205,99,True,1,0.647682119205,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,10,RACE,MAX_SCORE,all,119,56.9726066122,56.9726066122,56.9726066122,119,False,0,0.434437086093,0,1,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,10,RACE,FINITE_SAMPLE,all,119,56.9726066122,56.9726066122,56.9726066122,119,True,0,0.434437086093,0,1,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,10,RACE,CONTEXT_CONDITIONAL,all,119,56.9726066122,53.4585872913,56.9726066122,100,True,0,0.434437086093,0,1,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,10,RACE,TRIMMED_SENSITIVITY,all,119,53.4585872913,53.4585872913,53.4585872913,118,True,1,0.470198675497,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,25,TargetOnly,MAX_SCORE,100,100,42.5384570822,42.5384570822,42.5384570822,100,False,0,1,0.02,0.98,False,False,,False,0,0,530
calibration-tail-robustness-v1.0.0,17,25,TargetOnly,FINITE_SAMPLE,100,100,42.5384570822,42.5384570822,42.5384570822,100,True,0,1,0.02,0.98,False,False,,False,0,0,530
calibration-tail-robustness-v1.0.0,17,25,TargetOnly,CONTEXT_CONDITIONAL,100,100,42.5384570822,42.5384570822,42.5384570822,100,True,0,1,0.02,0.98,False,False,,False,0,0,530
calibration-tail-robustness-v1.0.0,17,25,TargetOnly,TRIMMED_SENSITIVITY,100,100,34.0681961033,34.0681961033,34.0681961033,99,True,1,1,0.06,0.94,False,False,,False,0,0,530
calibration-tail-robustness-v1.0.0,17,25,TargetOnly,MAX_SCORE,all,119,42.5384570822,42.5384570822,42.5384570822,119,False,0,1,0.02,0.98,False,False,,False,0,0,530
calibration-tail-robustness-v1.0.0,17,25,TargetOnly,FINITE_SAMPLE,all,119,42.5384570822,42.5384570822,42.5384570822,119,True,0,1,0.02,0.98,False,False,,False,0,0,530
calibration-tail-robustness-v1.0.0,17,25,TargetOnly,CONTEXT_CONDITIONAL,all,119,35.9975439318,34.0681961033,42.5384570822,100,True,0,1,0.03,0.97,False,False,,False,0,0,530
calibration-tail-robustness-v1.0.0,17,25,TargetOnly,TRIMMED_SENSITIVITY,all,119,35.9975439318,35.9975439318,35.9975439318,118,True,1,1,0.03,0.97,False,False,,False,0,0,530
calibration-tail-robustness-v1.0.0,17,25,RACE,MAX_SCORE,100,100,55.289589293,55.289589293,55.289589293,100,False,0,0.407947019868,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,25,RACE,FINITE_SAMPLE,100,100,55.289589293,55.289589293,55.289589293,100,True,0,0.407947019868,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,25,RACE,CONTEXT_CONDITIONAL,100,100,55.289589293,55.289589293,55.289589293,100,True,0,0.407947019868,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,25,RACE,TRIMMED_SENSITIVITY,100,100,34.1847469627,34.1847469627,34.1847469627,99,True,1,0.770860927152,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,25,RACE,MAX_SCORE,all,119,55.289589293,55.289589293,55.289589293,119,False,0,0.407947019868,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,25,RACE,FINITE_SAMPLE,all,119,55.289589293,55.289589293,55.289589293,119,True,0,0.407947019868,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,25,RACE,CONTEXT_CONDITIONAL,all,119,55.289589293,53.9442131225,55.289589293,100,True,0,0.407947019868,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,25,RACE,TRIMMED_SENSITIVITY,all,119,53.9442131225,53.9442131225,53.9442131225,118,True,1,0.429139072848,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,50,TargetOnly,MAX_SCORE,100,100,35.4794945384,35.4794945384,35.4794945384,100,False,0,1,0.03,0.97,False,False,,False,0,0,532
calibration-tail-robustness-v1.0.0,17,50,TargetOnly,FINITE_SAMPLE,100,100,35.4794945384,35.4794945384,35.4794945384,100,True,0,1,0.03,0.97,False,False,,False,0,0,532
calibration-tail-robustness-v1.0.0,17,50,TargetOnly,CONTEXT_CONDITIONAL,100,100,35.4794945384,35.4794945384,35.4794945384,100,True,0,1,0.03,0.97,False,False,,False,0,0,532
calibration-tail-robustness-v1.0.0,17,50,TargetOnly,TRIMMED_SENSITIVITY,100,100,35.2008709271,35.2008709271,35.2008709271,99,True,1,1,0.03,0.97,False,False,,False,0,0,532
calibration-tail-robustness-v1.0.0,17,50,TargetOnly,MAX_SCORE,all,119,38.6865603799,38.6865603799,38.6865603799,119,False,0,1,0.02,0.98,False,False,,False,0,0,532
calibration-tail-robustness-v1.0.0,17,50,TargetOnly,FINITE_SAMPLE,all,119,38.6865603799,38.6865603799,38.6865603799,119,True,0,1,0.02,0.98,False,False,,False,0,0,532
calibration-tail-robustness-v1.0.0,17,50,TargetOnly,CONTEXT_CONDITIONAL,all,119,38.6865603799,35.0324266853,38.6865603799,100,True,0,1,0.03,0.97,False,False,,False,0,0,532
calibration-tail-robustness-v1.0.0,17,50,TargetOnly,TRIMMED_SENSITIVITY,all,119,35.5519813238,35.5519813238,35.5519813238,118,True,1,1,0.03,0.97,False,False,,False,0,0,532
calibration-tail-robustness-v1.0.0,17,50,RACE,MAX_SCORE,100,100,59.2213442542,59.2213442542,59.2213442542,100,False,0,0.401324503311,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,50,RACE,FINITE_SAMPLE,100,100,59.2213442542,59.2213442542,59.2213442542,100,True,0,0.401324503311,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,50,RACE,CONTEXT_CONDITIONAL,100,100,59.2213442542,59.2213442542,59.2213442542,100,True,0,0.401324503311,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,50,RACE,TRIMMED_SENSITIVITY,100,100,30.9823804522,30.9823804522,30.9823804522,99,True,1,0.985430463576,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,50,RACE,MAX_SCORE,all,119,59.2213442542,59.2213442542,59.2213442542,119,False,0,0.401324503311,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,50,RACE,FINITE_SAMPLE,all,119,59.2213442542,59.2213442542,59.2213442542,119,True,0,0.401324503311,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,50,RACE,CONTEXT_CONDITIONAL,all,119,59.2213442542,57.8970727473,59.2213442542,100,True,0,0.401324503311,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,50,RACE,TRIMMED_SENSITIVITY,all,119,57.8970727473,57.8970727473,57.8970727473,118,True,1,0.406622516556,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,17,100,TargetOnly,MAX_SCORE,100,100,84.707255249,84.707255249,84.707255249,100,False,0,1,0.04,0.96,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,17,100,TargetOnly,FINITE_SAMPLE,100,100,84.707255249,84.707255249,84.707255249,100,True,0,1,0.04,0.96,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,17,100,TargetOnly,CONTEXT_CONDITIONAL,100,100,84.707255249,84.707255249,84.707255249,100,True,0,1,0.04,0.96,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,17,100,TargetOnly,TRIMMED_SENSITIVITY,100,100,41.5102108433,41.5102108433,41.5102108433,99,True,1,1,0.06,0.94,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,17,100,TargetOnly,MAX_SCORE,all,119,84.707255249,84.707255249,84.707255249,119,False,0,1,0.04,0.96,False,False,,False,0,0,534
