seed,commissioning_size,detector,count,median_score,q95,q99,second_max,maximum,max_minus_second,max_to_second_ratio,max_to_median_ratio
9,50,SourceOnly,100.0,36.947877455220166,40.783178301857994,44.05789262049428,43.91186629127825,58.51449921287333,14.602632921595081,1.3325441197313777,1.583703943042231
9,50,TargetOnly,100.0,31.40450300824756,35.82854545277817,163.39630620147,36.387505234453336,12737.267601929623,12700.88009669517,350.04509157361525,405.5873006041369
9,100,Pooled,100.0,24.706251761652176,28.322497322590728,34.71514237524976,34.67124348986756,39.0611320280857,4.389888538218145,1.1266146839960056,1.5810221803339048
9,100,RACE,100.0,23.580507593070816,26.14277254704842,33.518636996418266,33.47110231286445,38.22457066824322,4.753468355378764,1.142017084198383,1.6210240817494357
9,100,SourceOnly,100.0,36.947877455220166,40.783178301857994,44.05789262049428,43.91186629127825,58.51449921287333,14.602632921595081,1.3325441197313777,1.583703943042231
9,100,TargetOnly,100.0,32.98976664996205,37.53853392530155,184.76327894796918,39.01740223035215,14613.6050739846,14574.587671754247,374.54069821738375,442.9738842666658
10,10,Pooled,100.0,28.474956087133734,34.29358221839126,39.677217305799495,39.6719603024894,40.19766063349829,0.5257003310088848,1.0132511811113074,1.4116847278181195
10,10,RACE,100.0,31.936414429980317,34.39272281544154,35.72527495823882,35.70707743888953,37.526829373817726,1.819751934928199,1.0509633401961445,1.1750482965485758
10,10,SourceOnly,100.0,36.67668734104759,40.270507075338934,42.09919315091163,42.00893424945588,51.03482439502577,9.025890145569889,1.2148564420123749,1.3914785684013762
10,10,TargetOnly,100.0,35.324240121899756,24893.033133277717,24893.6548725997,24893.64658717127,24894.47513001421,0.8285428429371677,1.0000332833054424,704.7419857895409
10,25,Pooled,100.0,26.22710606669188,32.87873055227609,36.57530899032659,36.5704791633591,37.05346186010773,0.48298269674862837,1.0132069009703473,1.4127926186703914
10,25,RACE,100.0,22.01373696042373,25.78356138380957,26.517938546107686,26.517225439988486,26.5885360519085,0.07131061192001198,1.0026892184509044,1.2078156516410337
10,25,SourceOnly,100.0,36.67668734104759,40.270507075338934,42.09919315091163,42.00893424945588,51.03482439502577,9.025890145569889,1.2148564420123749,1.3914785684013762
10,25,TargetOnly,100.0,29.113341446366974,34.4117896538779,35.94391873431301,35.73411890309552,56.71410202483355,20.97998312173803,1.5871134860952345,1.9480450957274384
10,50,Pooled,100.0,25.165335354661252,29.72652116972604,33.49362080685541,33.493180489369095,33.53721223800044,0.04403174863134751,1.0013146481757778,1.332674958046546
10,50,RACE,100.0,21.936384984409326,24.72042749016626,26.21848506657752,26.21306710097345,26.75486366138028,0.54179656040683,1.0206689495097927,1.219656916141632
10,50,SourceOnly,100.0,36.67668734104759,40.270507075338934,42.09919315091163,42.00893424945588,51.03482439502577,9.025890145569889,1.2148564420123749,1.3914785684013762
10,50,TargetOnly,100.0,30.345131691062726,35.03115839422179,37.91158228224663,37.6484011954273,63.96650987734658,26.318108681919284,1.6990498360157678,2.1079661320496443
10,100,Pooled,100.0,24.354176950591217,28.121524469048502,30.40777283248496,30.395924529366862,31.58075484117603,1.1848303118091685,1.0389799070156411,1.296728479276709
