seed,commissioning_size,detector,split,context_type,context,episode_count,score_mean,score_std,score_median,score_q90,score_q95,score_q99,score_max,score_second_max,max_second_ratio,max_second_gap,predicted_anomaly_count,predicted_anomaly_rate,threshold_episode_count
0,10,TargetOnly,calibration,exploratory_cluster,0,43,31.203698958918324,8.5543238562143,29.993204562990545,35.84506840667557,37.47928978849973,63.674766124248464,80.73736900172884,40.11212405534716,2.012792164541736,40.62524494638168,0,0.0,1
0,10,TargetOnly,calibration,exploratory_cluster,1,32,31.119458384984185,2.806428784044266,30.757449940998264,34.384220972153244,35.04292180047951,36.254825782167266,36.52181436592472,35.66056086993293,1.0241514287768243,0.8612534959917895,0,0.0,0
0,10,TargetOnly,calibration,exploratory_cluster,2,25,31.97300517134996,2.8074817308216113,31.463792453025395,35.89540193868903,36.10094723091998,36.2052599121814,36.229857232785676,36.12736839693452,1.0028368752112,0.10248883585115465,0,0.0,0
0,10,TargetOnly,healthy_evaluation,exploratory_cluster,0,38,29.9475634011725,3.5368423861582574,29.295934802181137,34.95473472787881,35.656782234826785,36.61176292840194,37.03251775270469,35.895342551886436,1.0316802994476089,1.1371752008182554,0,0.0,0
0,10,TargetOnly,healthy_evaluation,exploratory_cluster,1,35,30.284658615384597,2.754330144951468,30.514617295015967,33.332520107599905,34.61512754004164,36.91959377942163,37.99342964478271,34.83508886430899,1.090665500891248,3.158340780473715,0,0.0,0
0,10,TargetOnly,healthy_evaluation,exploratory_cluster,2,27,35.71331736180838,17.45212436201562,31.96405256305888,36.49540723399715,37.44915026771449,100.28832960526074,122.22709273835595,37.84723453414409,3.2294854364613643,84.37985820421186,1,0.037037037037037035,0
0,25,Pooled,anomaly_evaluation,exploratory_cluster,0,260,106.9216424378844,133.50689813266274,50.80302456173948,252.8257608242547,540.269617606088,551.2411724248244,618.8092025149671,552.7488246311622,1.1195124710177098,66.0603778838049,114,0.43846153846153846,0
0,25,Pooled,anomaly_evaluation,exploratory_cluster,1,208,112.27355002901172,153.7621621298999,64.13416466878067,327.15131791559423,424.74303813085345,550.565213540485,1468.3113442918427,551.6647828928751,2.661600649206144,916.6465613989676,126,0.6057692307692307,0
0,25,Pooled,anomaly_evaluation,exploratory_cluster,2,287,106.38655821473807,116.49033182122713,65.2714015257612,232.7430666016546,426.2544598133085,549.4661616871444,551.7118383053613,550.6837205343617,1.0018669841374683,1.0281177709996427,165,0.5749128919860628,0
0,25,Pooled,calibration,exploratory_cluster,0,43,26.895748273895055,2.2496014124388735,26.49013889059484,29.80354291945686,30.0816772931857,33.86778461270545,36.17018465487035,30.688279792573,1.1786318718204611,5.481904862297348,0,0.0,0
0,25,Pooled,calibration,exploratory_cluster,1,32,29.761268577858722,6.774469013106567,27.652535040801535,36.08580307520334,43.082449865070885,53.81040215737207,56.41415922864847,48.01494286969229,1.174929216967951,8.399216358956181,0,0.0,1
0,25,Pooled,calibration,exploratory_cluster,2,25,26.68805322572712,1.4795585102368431,26.66254219765519,28.20543567576818,28.83753368099629,29.48665713789267,29.64456634388488,28.98661131891735,1.0226985837609148,0.6579550249675279,0,0.0,0
0,25,Pooled,healthy_evaluation,exploratory_cluster,0,38,27.083596256052523,2.990716899435537,26.122777879851377,31.011873917228066,34.29382255632116,35.08672162750854,35.335880539411114,34.662478074809556,1.0194274184075416,0.6734024646015584,0,0.0,0
0,25,Pooled,healthy_evaluation,exploratory_cluster,1,35,26.943371166281505,2.0255721436915275,27.189976698713984,29.625400131747337,30.079884967769136,30.803562757611815,31.175253844263786,30.082044765875644,1.0363409165466122,1.093209078388142,0,0.0,0
0,25,Pooled,healthy_evaluation,exploratory_cluster,2,27,27.282177433605344,3.452221487506245,26.66386304238516,31.31880010971669,35.9323665488369,36.844548002595964,37.118501140191995,36.06483522636112,1.0292158804336007,1.0536659138308764,0,0.0,0
0,25,RACE,anomaly_evaluation,exploratory_cluster,0,260,77.63551740352173,88.28605492984055,38.796490453470994,193.29226761028698,354.07930225957034,364.02671106419115,365.00688995208463,364.6264573305353,1.0010433489229897,0.3804326215493461,90,0.34615384615384615,0
0,25,RACE,anomaly_evaluation,exploratory_cluster,1,208,83.38229095682755,106.51631613621365,51.98372279275017,276.39218909161593,286.23742798519163,363.9808084365516,1074.524229975423,364.307652316878,2.949496732066425,710.216577658545,97,0.46634615384615385,0
0,25,RACE,anomaly_evaluation,exploratory_cluster,2,287,80.59594367605078,81.48381927887978,50.5185876686915,180.33993268749757,281.7794915486924,372.44465978523135,373.5741649939378,373.4144206375258,1.0004277937529549,0.159744356412034,136,0.4738675958188153,0
0,25,RACE,calibration,exploratory_cluster,0,43,22.994260035885883,1.381170997032791,22.754634131280618,24.791888109977773,25.284566909801654,26.424025750875145,26.977322830490493,25.65994883140634,1.0513396970406956,1.317373999084154,0,0.0,0
0,25,RACE,calibration,exploratory_cluster,1,32,25.367451131189,6.727021681055705,23.8658827988514,26.55494064571829,35.53842945118329,51.589294940300306,54.52499296393688,45.05499933930272,1.2101874101321588,9.469993624634164,0,0.0,1
0,25,RACE,calibration,exploratory_cluster,2,25,22.829750456909405,1.2064840277271551,22.714994008613978,24.06469153581943,24.25290447857524,25.49861109503944,25.87902869237512,24.29395537014314,1.0652455846765903,1.5850733222319775,0,0.0,0
0,25,RACE,healthy_evaluation,exploratory_cluster,0,38,23.04458683334446,1.575346590914296,22.724570422227636,25.44421647222423,25.71259866200331,26.447621489832844,26.815741709788174,25.820822196395383,1.038531674391518,0.9949195133927908,0,0.0,0
0,25,RACE,healthy_evaluation,exploratory_cluster,1,35,23.050889101213986,1.6172607501048544,23.253218843836404,25.289696937343557,25.778241122821978,25.99708056111355,26.106765891133147,25.784161979310806,1.0125117082370643,0.32260391182234116,0,0.0,0
0,25,RACE,healthy_evaluation,exploratory_cluster,2,27,22.87567346582338,2.179772665991415,22.48691133256592,24.48096016783668,26.088091164860458,29.94164673539298,31.118306168985427,26.592692962860653,1.170182584082223,4.525613206124774,0,0.0,0
0,25,SourceOnly,anomaly_evaluation,exploratory_cluster,0,260,108.3283642331576,133.98100073115424,51.78109977722197,255.21014262055988,544.5054242614334,553.6644323134863,614.1332181254023,555.2070271840735,1.1061337268013225,58.926190941328855,113,0.4346153846153846,0
0,25,SourceOnly,anomaly_evaluation,exploratory_cluster,1,208,114.00038071438993,154.9897048728508,66.25249607502616,332.8865921452841,428.42570116465623,552.8825997915571,1484.1011178479648,554.2412373738036,2.6777168816960915,929.8598804741612,127,0.6105769230769231,0
0,25,SourceOnly,anomaly_evaluation,exploratory_cluster,2,287,108.00118884615836,117.26050488185346,66.15043263218294,234.64460545892777,430.1018314496422,551.8999383522621,554.3313911223405,553.46697658449,1.0015618177315382,0.8644145378505073,165,0.5749128919860628,0
0,25,SourceOnly,calibration,exploratory_cluster,0,43,36.00342394675145,3.4681129918697264,36.619179946594656,39.431118234268844,40.58012704103055,41.639419535780746,42.008934249455876,41.129137312134134,1.0213910865828488,0.8797969373217427,0,0.0,0
0,25,SourceOnly,calibration,exploratory_cluster,1,32,36.43653627129933,5.693373144144935,35.49346801746911,39.12315068493432,44.52845471111962,56.195800019340595,58.51449921287333,51.03482439502577,1.1465602146477962,7.47967481784756,0,0.0,1
